"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 강북구청",서울특별시 강북구 삼양로159길 33,서울특별시 강북구 우이동 47-21,생활방범,1,200,,30,2006-01,02-901-7266,37.658115,127.0118995476,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로159길 33,서울특별시 강북구 우이동 47-21,생활방범,1,200,,30,2019-02,02-901-7266,37.658115,127.0118995476,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로117길 59,서울특별시 강북구 수유동 304-3,생활방범,1,200,,30,2006-01,02-901-7266,37.644226,127.012962,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔매로 147,서울특별시 강북구 미아동 198-29,생활방범,1,200,,30,2008-01,02-901-7266,37.6269314342,127.0284608829,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로45길 33,서울특별시 강북구 미아동 309-8,생활방범,1,200,,30,2008-01,02-901-7266,37.6239157202,127.0249707991,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 월계로21길 19,서울특별시 강북구 송중동 8-40,생활방범,1,200,,30,2008-01,02-901-7266,37.614338,127.038025,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔샘로60길 16,서울특별시 강북구 송천동 403-22,생활방범,1,200,,30,2008-01,02-901-7266,37.6178107066,127.0245972388,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오패산로67길 39,서울특별시 강북구 번1동 443-5,생활방범,1,200,,30,2008-01,02-901-7266,37.635670,127.0259082615,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 한천로130길 13,서울특별시 강북구 번1동 461-1,생활방범,1,200,,30,2008-01,02-901-7266,37.6384815473,127.0305590571,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 수유로17길 42,서울특별시 강북구 수유3동 130-34,생활방범,1,200,,30,2008-01,02-901-7266,37.636845,127.018829,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 노해로27길 47,서울특별시 강북구 수유2동 252-164,생활방범,1,200,,30,2008-01,02-901-7266,37.646175,127.0213976305,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로131길 16,서울특별시 강북구 수유동 280-49,생활방범,1,200,,30,2008-01,02-901-7266,37.6475810690,127.0135023783,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로77가길 51,서울특별시 강북구 수유1동 484-4,어린이보호,1,200,,30,2008-01,02-901-7266,37.6282925733,127.0152162694,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 인수봉로79길 61,서울특별시 강북구 인수동 540-57,생활방범,1,200,,30,2008-01,02-901-7266,37.643139,127.0085795501,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 수유로5길 21,서울특별시 강북구 수유1동 472-477,생활방범,1,200,,30,2008-01,02-901-7266,37.633385,127.0181356936,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 한천로160길 31,서울특별시 강북구 수유2동 252-4,생활방범,1,200,,30,2008-01,02-901-7266,37.646042,127.021225,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로123길 40-15,서울특별시 강북구 수유동 291-207,생활방범,1,200,,30,2008-01,02-901-7266,37.6452277355,127.0131846859,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로123길 46-16,서울특별시 강북구 수유동 291-208,생활방범,1,200,,30,2008-01,02-901-7266,37.645355,127.0130170037,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼각산로4나길 11-8,서울특별시 강북구 인수동 516-33,생활방범,1,200,,30,2008-01,02-901-7266,37.6376923607,127.008041,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 인수봉로73나길 2,서울특별시 강북구 인수동 530-103,생활방범,1,200,,30,2008-01,02-901-7266,37.642078,127.0088468212,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 인수봉로79길 14-3,서울특별시 강북구 수유동 559-3,생활방범,1,200,,30,2008-01,02-901-7266,37.6450406622,127.0097808459,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로131길 65-6,서울특별시 강북구 수유동 569-58,생활방범,1,200,,30,2008-01,02-901-7266,37.646774,127.010986,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 신창교,서울특별시 강북구 신창교,재난재해,1,200,02-901-5897,30,2008-01,02-901-5897,37.632723,127.038925,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 한천로170가길 14-1,서울특별시 강북구 수유2동 270-135,재난재해,1,200,02-901-5897,30,2008-01,02-901-5897,37.648590,127.016652,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로59길 18,서울특별시 강북구 삼양동 791-1294,생활방범,1,200,,30,2009-01,02-901-7266,37.6264470867,127.017159,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로59길 18,서울특별시 강북구 삼양동 791-1294,생활방범,1,200,,30,2019-02,02-901-7266,37.6264470867,127.017159,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로59길 18,서울특별시 강북구 삼양동 791-1294,생활방범,1,200,,30,2019-02,02-901-7266,37.6264470867,127.017159,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로72길 29,서울특별시 강북구 미아동 165-63,생활방범,1,200,,30,2009-01,02-901-7266,37.6323307808,127.0256850748,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로57길 33,서울특별시 강북구 미아동 223-1,생활방범,1,200,,30,2009-01,02-901-7266,37.6274370574,127.023682,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로47길 54,서울특별시 강북구 미아동 307-45,생활방범,1,200,,30,2009-01,02-901-7266,37.6241323445,127.023094,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로10다길 24,서울특별시 강북구 송중동 75-95,생활방범,1,200,,30,2009-01,02-901-7266,37.6147815678,127.0321576935,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 월계로21나길 51,서울특별시 강북구 송중동 8-306,생활방범,1,200,,30,2009-01,02-901-7266,37.6165242106,127.037788,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로20길 27,서울특별시 강북구 송천동 637-18,어린이보호,1,200,,30,2009-01,02-901-7266,37.614529,127.023766,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로38라길 26,서울특별시 강북구 송천동 719-7,생활방범,1,200,,30,2009-01,02-901-7266,37.6203410809,127.022575,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로54길 68,서울특별시 강북구 송천동 754-1,생활방범,1,200,,30,2009-01,02-901-7266,37.623032,127.0215541213,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오패산로52마길 20-14,서울특별시 강북구 송중동 258-507,생활방범,1,200,,30,2009-01,02-901-7266,37.6253557090,127.0316049143,2019-04-26
"서울특별시 강북구청",,서울특별시 강북구 송중동 258-148,생활방범,1,740,,30,2018-01,02-901-7266,37.625446,127.031189,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오패산로77가길 18,서울특별시 강북구 번1동 447-6,생활방범,1,200,,30,2009-01,02-901-7266,37.6362949700,127.0263526190,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 한천로132길 19,서울특별시 강북구 번1동 463-82,어린이보호,1,200,,30,2009-01,02-901-7266,37.6398334401,127.028946,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 한천로132길 19,서울특별시 강북구 번1동 463-82,교통단속,1,200,,30,2014-01,02-901-7266,37.639820,127.028992,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로163길 52,서울특별시 강북구 우이동 산37,어린이보호,1,200,,30,2009-01,02-901-7266,37.6594954395,127.0116272006,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로163길 52,서울특별시 강북구 우이동 산37,교통단속,1,41,,30,2010-01,02-901-7266,37.6594954395,127.0116272006,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 노해로23길 58,서울특별시 강북구 수유2동 252-19,생활방범,1,200,,30,2013-08,02-901-7266,37.6455978926,127.0205227067,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 노해로23길 58,서울특별시 강북구 수유2동 252-19,생활방범,1,200,,30,2009-01,02-901-7266,37.645546,127.0205227067,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 노해로27길 39-10,서울특별시 강북구 수유2동 252-25,생활방범,1,200,,30,2009-01,02-901-7266,37.6458031844,127.021278,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로131길 11-21,서울특별시 강북구 수유동 282-7,생활방범,1,200,,30,2009-01,02-901-7266,37.6466835948,127.0143044623,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 인수봉로52길 12-1,서울특별시 강북구 인수동 442-64,생활방범,1,200,,30,2009-01,02-901-7266,37.6353744736,127.0139986649,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로80길 55,서울특별시 강북구 수유1동 52-30,생활방범,1,200,,30,2009-01,02-901-7266,37.6316109400,127.0208813838,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 노해로7길 46,서울특별시 강북구 수유3동 9-52,생활방범,1,200,,30,2009-01,02-901-7266,37.6377485736,127.020149,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 번동 산23-15,서울특별시 강북구 번2동 산23-15,생활방범,1,200,,30,2009-01,02-901-7266,37.627861,127.033821,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오패산로52사길 24,서울특별시 강북구 미아동 산25-13,생활방범,1,200,,30,2009-01,02-901-7266,37.628269,127.031616,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 월계로7길 38-6,서울특별시 강북구 송중동 49-58,시설물관리,1,200,02-901-5897,30,2009-01,02-901-5897,37.611693,127.0337646329,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오현로6길 106,서울특별시 강북구 송중동 51-29,시설물관리,1,200,02-901-5897,30,2009-01,02-901-5897,37.6119558424,127.0329719410,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로23길 17,서울특별시 강북구 송천동 330-79,시설물관리,1,200,02-901-5897,30,2009-01,02-901-5897,37.618841,127.027986,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 덕릉로51가길 30,서울특별시 강북구 번1동 457-64,어린이보호,1,200,,30,2010-01,02-901-7266,37.6376589523,127.033829,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로19길 138,서울특별시 강북구 삼각산동 1357-10,어린이보호,1,200,,30,2010-01,02-901-7266,37.616463,127.015541,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로19길 138,서울특별시 강북구 삼각산동 1357-10,어린이보호,1,200,,30,2019-02,02-901-7266,37.616463,127.015541,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로49길 16,서울특별시 강북구 삼양동 760-190,어린이보호,1,200,,30,2010-01,02-901-7266,37.6234593022,127.0179067311,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 인수봉로 12,서울특별시 강북구 삼양동 1354-3,어린이보호,1,200,,30,2010-01,02-901-7266,37.6210813774,127.012619,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔매로50가길 40,서울특별시 강북구 송중동 128-37,어린이보호,1,200,,30,2010-01,02-901-7266,37.6238460379,127.030121,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로22길 19,서울특별시 강북구 송천동 1264-221,어린이보호,1,200,,30,2010-01,02-901-7266,37.615688,127.0225804158,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로22길 19,서울특별시 강북구 송천동 1264-221,어린이보호,1,200,,30,2019-02,02-901-7266,37.615688,127.0225804158,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 화계사1나길 24,서울특별시 강북구 수유1동 466-139,어린이보호,1,200,,30,2010-01,02-901-7266,37.6325997344,127.011223,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 화계사1나길 24,서울특별시 강북구 수유1동 466-139,어린이보호,1,200,,30,2019-02,02-901-7266,37.6325997344,127.011223,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 인수봉로 214,서울특별시 강북구 인수동 410-28,어린이보호,1,200,,30,2010-01,02-901-7266,37.6387874361,127.013748,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 인수봉로 214,서울특별시 강북구 인수동 410-28,어린이보호,1,200,,30,2019-02,02-901-7266,37.6387874361,127.013748,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오패산로52라길 107,서울특별시 강북구 송중동 산25-43,생활방범,1,200,,30,2010-01,02-901-7266,37.620663,127.033493,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오현로 21길 22,서울특별시 강북구 번2동 148-159,생활방범,1,200,,30,2010-01,02-901-7266,37.6262735143,127.035820,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔매로 140,서울특별시 강북구 미아동 122-16,어린이보호,1,200,,30,2010-01,02-901-7266,37.6264955601,127.0276043124,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔매로 140,서울특별시 강북구 미아동 122-16,어린이보호,1,200,,30,2019-02,02-901-7266,37.6264955601,127.0276043124,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔매로52길 34,서울특별시 강북구 미아동 125-61,어린이보호,1,200,,30,2010-01,02-901-7266,37.625176,127.0281067670,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔매로52길 34,서울특별시 강북구 미아동 125-61,교통단속,1,200,,30,2010-01,02-901-7266,37.625134,127.0281067670,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로46길 13,서울특별시 강북구 미아동 125-9,어린이보호,1,200,,30,2010-01,02-901-7266,37.6248052962,127.027687,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로46길 13,서울특별시 강북구 미아동 125-9,교통단속,1,200,,30,2010-01,02-901-7266,37.6248052962,127.0276580610,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 덕릉로41길 15,서울특별시 강북구 번1동 411,어린이보호,1,200,,30,2010-01,02-901-7266,37.6356595665,127.0309249769,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 덕릉로41길 15,서울특별시 강북구 번1동 411,어린이보호,1,200,,30,2019-02,02-901-7266,37.6356595665,127.0309249769,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 한천로130길 38,서울특별시 강북구 번1동 471-144,어린이보호,1,200,,30,2010-01,02-901-7266,37.639191,127.0316379648,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오현로 201,서울특별시 강북구 번2동 235,어린이보호,1,200,,30,2010-01,02-901-7266,37.629437,127.040077,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오현로 201,서울특별시 강북구 번2동 235,교통단속,1,41,,30,2010-01,02-901-7266,37.629482,127.040138,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오현로 204,서울특별시 강북구 번3동 236,어린이보호,1,200,,30,2010-01,02-901-7266,37.6290255699,127.0400393909,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오현로 204,서울특별시 강북구 번3동 236,어린이보호,1,200,,30,2019-02,02-901-7266,37.6290255699,127.0400393909,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 월계로37길 75,서울특별시 강북구 번3동 산28-36,어린이보호,1,200,,30,2010-01,02-901-7266,37.6253695752,127.044487,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 월계로 221,서울특별시 강북구 번3동 248,어린이보호,1,200,,30,2010-01,02-901-7266,37.6234190337,127.0465746927,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 월계로 221,서울특별시 강북구 번3동 248,교통단속,1,41,,30,2010-01,02-901-7266,37.623402,127.0465746927,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로47길 19,서울특별시 강북구 삼양동 760-32,어린이보호,1,200,,30,2010-01,02-901-7266,37.6228466129,127.0180243906,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로47길 19,서울특별시 강북구 삼양동 760-32,어린이보호,1,200,,30,2019-02,02-901-7266,37.6228466129,127.0180243906,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로 225,서울특별시 강북구 삼양동 776-130,어린이보호,1,200,,30,2010-01,02-901-7266,37.623570,127.0185773515,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로 225,서울특별시 강북구 삼양동 776-130,교통단속,1,200,,30,2010-01,02-901-7266,37.623550,127.0185773515,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로51길 5-1,서울특별시 강북구 삼양동 776-87,어린이보호,1,200,,30,2010-01,02-901-7266,37.623913,127.018189,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 인수봉로6길 8,서울특별시 강북구 삼양동 791-2882,어린이보호,1,200,,30,2010-01,02-901-7266,37.621960,127.0134569632,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 인수봉로6길 8,서울특별시 강북구 삼양동 791-2882,어린이보호,1,200,,30,2019-02,02-901-7266,37.621960,127.0134569632,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔샘로 197,서울특별시 강북구 삼양동 839-466,어린이보호,1,200,,30,2010-01,02-901-7266,37.6203387523,127.014412,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔샘로 197,서울특별시 강북구 삼양동 839-466,어린이보호,1,200,,30,2019-02,02-901-7266,37.6203387523,127.014412,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로16길 11,서울특별시 강북구 송중동 97-35,어린이보호,1,200,,30,2010-01,02-901-7266,37.617024,127.0308583776,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로16길 11,서울특별시 강북구 송중동 97-35,어린이보호,1,200,,30,2019-02,02-901-7266,37.617024,127.0308583776,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔매로50길 78,서울특별시 강북구 송중동 126-41,어린이보호,1,200,,30,2010-01,02-901-7266,37.623089,127.0281105286,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 솔매로50길 78,서울특별시 강북구 송중동 126-41,교통단속,1,200,,30,2010-01,02-901-7266,37.623020,127.0281105286,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로38길 56,서울특별시 강북구 송중동 129-43,어린이보호,1,200,,30,2010-01,02-901-7266,37.6234638473,127.0308066476,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오현로6길 6,서울특별시 강북구 송중동 89-6,어린이보호,1,200,,30,2010-01,02-901-7266,37.616211,127.032288,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 오현로6길 6,서울특별시 강북구 송중동 89-6,어린이보호,1,200,,30,2019-02,02-901-7266,37.616211,127.032288,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로16길 27,서울특별시 강북구 송중동 100-33,어린이보호,1,200,,30,2010-01,02-901-7266,37.617436,127.0315653415,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로16길 27,서울특별시 강북구 송중동 100-33,교통단속,1,41,,30,2010-01,02-901-7266,37.617455,127.0315653415,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로24길 18,서울특별시 강북구 송천동 1264-158,어린이보호,1,200,,30,2010-01,02-901-7266,37.616898,127.0224312747,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로24길 18,서울특별시 강북구 송천동 1264-158,어린이보호,1,200,,30,2019-02,02-901-7266,37.616898,127.0224312747,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로20나길 24,서울특별시 강북구 송천동 437-16,어린이보호,1,200,,30,2010-01,02-901-7266,37.6159330915,127.024338,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 삼양로20나길 24,서울특별시 강북구 송천동 437-16,어린이보호,1,200,,30,2019-02,02-901-7266,37.6159330915,127.024338,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 숭인로 63,서울특별시 강북구 송천동 482-22,어린이보호,1,200,,30,2010-01,02-901-7266,37.6126345155,127.0286457101,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 숭인로 63,서울특별시 강북구 송천동 482-22,어린이보호,1,200,,30,2019-02,02-901-7266,37.6126345155,127.0286457101,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로13길 22,서울특별시 강북구 송천동 62-21,어린이보호,1,200,,30,2010-01,02-901-7266,37.6151607565,127.0291812843,2019-04-26
"서울특별시 강북구청",서울특별시 강북구 도봉로13길 22,서울특별시 강북구 송천동 62-21,교통단속,1,200,,30,2010-01,02-901-7266,37.6151607565,127.0291812843,2019-04-26
