"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 구로구청",서울특별시 구로구 새말로 117-6,서울특별시 구로구 구로동 3-55,시설물관리,1,41,,30,2010-01,02-860-2295,37.5074000,126.8926010,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 새말로 117-6,서울특별시 구로구 구로동 3-55,시설물관리,1,41,,30,2010-01,02-860-2295,37.5071970,126.8926710,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 개봉동 417-7,시설물관리,1,200,,30,2010-01,02-860-2295,37.4952710,126.8595400,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 개봉동 417-7,시설물관리,1,200,,30,2010-01,02-860-2295,37.4952710,126.8595400,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 개봉동 417-7,시설물관리,1,200,,30,2010-01,02-860-2295,37.4952710,126.8595400,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 개봉동 417-7,시설물관리,1,200,,30,2010-01,02-860-2295,37.4952710,126.8595400,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 개봉동 417-7,시설물관리,1,200,,30,2010-01,02-860-2295,37.4952710,126.8595420,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로51길 46,서울특별시 구로구 고척동 166-3,생활방범,2,200,,30,2004-01,02-860-2295,37.5066810,126.8539690,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로47길 56-2,서울특별시 구로구 고척동 220-10,생활방범,2,200,,30,2004-01,02-860-2295,37.5067110,126.8547980,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로47길 16,서울특별시 구로구 고척동 165-15,생활방범,3,200,,30,2004-01,02-860-2295,37.5051540,126.8541770,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로55길 21,서울특별시 구로구 고척동 168-1,생활방범,2,200,,30,2004-01,02-860-2295,37.5058440,126.8558880,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로52가길 22,서울특별시 구로구 고척동 161-38,생활방범,3,200,,30,2004-01,02-860-2295,37.5038130,126.8545080,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로35다길 20-2,서울특별시 구로구 고척동 271-131,생활방범,2,200,,30,2004-01,02-860-2295,37.5027370,126.8529960,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로35나길 17,서울특별시 구로구 고척동 312,생활방범,3,200,,30,2004-01,02-860-2295,37.5005010,126.8529640,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 공원로7길 23-30,서울특별시 구로구 구로동 111-40,생활방범,3,200,,30,2005-01,02-860-2295,37.5004970,126.8886500,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 공원로7길 41-30,서울특별시 구로구 구로동 112-39,생활방범,3,200,,30,2005-01,02-860-2295,37.5001010,126.8878330,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로28가길 22,서울특별시 구로구 구로동 543-2,생활방범,3,200,,30,2005-01,02-860-2295,37.4999860,126.8864140,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로28길 35-30,서울특별시 구로구 구로동 112-51,생활방범,1,200,,30,2005-01,02-860-2295,37.5007830,126.8867720,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 공원로7길 37,서울특별시 구로구 구로동 112-2,생활방범,2,200,,30,2005-07,02-860-2295,37.5015810,126.8872860,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 공원로11길 19,서울특별시 구로구 구로동 545-18,생활방범,3,200,,30,2005-01,02-860-2295,37.5029790,126.8877920,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 공원로9길 11,서울특별시 구로구 구로동 546-11,생활방범,1,200,,30,2005-01,02-860-2295,37.5031250,126.8871180,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 공원로6나길 17-2,서울특별시 구로구 구로동 31-11,생활방범,4,200,,30,2005-01,02-860-2295,37.5038890,126.8909160,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 공원로6나길 43-2,서울특별시 구로구 구로동 28-22,생활방범,2,200,,30,2005-01,02-860-2295,37.5045580,126.8921640,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로34길 58,서울특별시 구로구 구로동 549-69,생활방범,3,200,,30,2005-01,02-860-2295,37.5013770,126.8861620,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 공원로6나길 29-22,서울특별시 구로구 구로동 30-2,생활방범,1,200,,30,2005-01,02-860-2295,37.5050830,126.8907590,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 디지털로32가길 76-9,서울특별시 구로구 구로동 1129-65,생활방범,1,200,,30,2006-01,02-860-2295,37.4806290,126.8968560,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로27길 16-7,서울특별시 구로구 개봉동 120-5,생활방범,2,200,,30,2006-01,02-860-2295,37.5029210,126.8475520,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 개봉동 120-25,생활방범,3,200,,30,2006-01,02-860-2295,37.5028780,126.8475360,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 벚꽃로74길 20,서울특별시 구로구 구로동 466-58,생활방범,3,200,,30,2006-01,02-860-2295,37.4946090,126.8811810,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로41길 30,서울특별시 구로구 구로동 466-33,생활방범,3,200,,30,2006-01,02-860-2295,37.4948450,126.8816000,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로41길 22-7,서울특별시 구로구 구로동 466-25,생활방범,2,41,,30,2006-01,02-860-2295,37.4952580,126.8816020,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로47나길 18,서울특별시 구로구 고척동 52-154,생활방범,3,200,,30,2006-01,02-860-2295,37.5024610,126.8662350,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로20길 101,서울특별시 구로구 개봉동 198-21,생활방범,3,200,,30,2006-01,02-860-2295,37.4928740,126.8599340,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로39길 5,서울특별시 구로구 고척동 260-15,생활방범,1,41,,30,2006-01,02-860-2295,37.5035640,126.8509330,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로35길 39,서울특별시 구로구 고척동 253-241,생활방범,1,41,,30,2006-01,02-860-2295,37.5044890,126.8499310,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로33라길 14-12,서울특별시 구로구 고척동 241-30,생활방범,2,200,,30,2006-01,02-860-2295,37.5070990,126.8489450,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로11길 38-14,서울특별시 구로구 개봉동 344-20,생활방범,1,41,,30,2007-01,02-860-2295,37.4888880,126.8539160,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로33나길 9,서울특별시 구로구 고척동 253-29,생활방범,1,41,,30,2007-01,02-860-2295,37.5039600,126.8492040,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로33다길 27,서울특별시 구로구 고척동 241-182,생활방범,1,41,,30,2008-01,02-860-2295,37.5065030,126.8487490,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로5길 23,서울특별시 구로구 개봉동 358-15,생활방범,2,41,,30,2009-01,02-860-2295,37.4867210,126.8540930,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로3길 47-23,서울특별시 구로구 개봉동 365-28,생활방범,2,41,,30,2009-01,02-860-2295,37.4853280,126.8535680,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로17다길 20,서울특별시 구로구 개봉동 303-45,생활방범,1,41,,30,2010-01,02-860-2295,37.4934400,126.8542300,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로17다길 53,서울특별시 구로구 개봉동 305-7,생활방범,1,41,,30,2010-01,02-860-2295,37.4937110,126.8524000,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 오류로8나길 18,서울특별시 구로구 오류동 156-26,생활방범,3,41,,30,2011-01,02-860-2295,37.4903650,126.8415110,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 공원로6다길 10,서울특별시 구로구 구로동 33-3,생활방범,2,41,,30,2011-01,02-860-2295,37.5046680,126.8903280,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 가마산로 235,서울특별시 구로구 구로동 436,교통단속,3,130,,30,2006-01,02-860-2295,37.4944860,126.8871000,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 중앙로 64,서울특별시 구로구 고척동 50-48,교통단속,3,200,,30,2006-01,02-860-2295,37.5035170,126.8621640,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로 63,서울특별시 구로구 개봉동 403-53,교통단속,3,200,,30,2006-01,02-860-2295,37.4913140,126.8558320,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 개봉동 464-95,교통단속,1,200,,30,2006-01,02-860-2295,37.4894240,126.8559150,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 가마산로5길 18,서울특별시 구로구 구로동 394-57,교통단속,1,200,,30,2006-01,02-860-2295,37.4877450,126.8559990,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로 22,서울특별시 구로구 개봉동 403-171,교통단속,3,200,,30,2006-01,02-860-2295,37.4875170,126.8565520,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로 40,서울특별시 구로구 개봉동 403-143,교통단속,3,200,,30,2006-01,02-860-2295,37.4891680,126.8563710,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로 544,서울특별시 구로구 구로동 597-47,교통단속,3,200,,30,2006-01,02-860-2295,37.5017000,126.8784490,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로 134,서울특별시 구로구 구로동 501,교통단속,3,200,,30,2006-01,02-860-2295,37.4995800,126.8847060,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 새말로 4-1,서울특별시 구로구 구로동 496-128,교통단속,3,200,,30,2006-01,02-860-2295,37.5000470,126.8834290,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로20나길 30,서울특별시 구로구 오류동 46-1,교통단속,3,200,,30,2006-01,02-860-2295,37.4948770,126.8419820,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로 208,서울특별시 구로구 오류동 55-14,교통단속,1,200,,30,2006-01,02-860-2295,37.4958540,126.8441230,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로 231,서울특별시 구로구 고척동 194-7,교통단속,3,200,,30,2006-01,02-860-2295,37.5063050,126.8586900,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로 221,서울특별시 구로구 고척동 195-29,교통단속,4,200,,30,2006-01,02-860-2295,37.5057020,126.8571620,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로49길 2,서울특별시 구로구 고척동 165-18,교통단속,3,200,,30,2006-01,02-860-2295,37.5047930,126.8546980,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로 177,서울특별시 구로구 고척동 164-91,교통단속,3,41,,30,2006-01,02-860-2295,37.5040010,126.8527130,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로 151,서울특별시 구로구 고척동 260-19,교통단속,3,200,,30,2006-01,02-860-2295,37.5032730,126.8505630,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로 134,서울특별시 구로구 개봉동 126-17,교통단속,1,200,,30,2006-01,02-860-2295,37.5022290,126.8487580,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로 230,서울특별시 구로구 구로동 494-10,교통단속,3,200,,30,2006-01,02-860-2295,37.4990130,126.8827050,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로 214,서울특별시 구로구 구로동 486-28,교통단속,3,200,,30,2006-01,02-860-2295,37.4975580,126.8826660,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로 184,서울특별시 구로구 구로동 420-4,교통단속,1,200,,30,2006-01,02-860-2295,37.4944630,126.8827060,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로 141,서울특별시 구로구 구로동 704-12,교통단속,3,200,,30,2006-01,02-860-2295,37.4912560,126.8837500,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로 118,서울특별시 구로구 구로동 735-26,교통단속,3,200,,30,2006-01,02-860-2295,37.4890190,126.8846620,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로 96-1,서울특별시 구로구 구로동 738-65,교통단속,3,200,,30,2006-01,02-860-2295,37.4872850,126.8851630,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로 78,서울특별시 구로구 구로동 806-81,교통단속,3,200,,30,2006-01,02-860-2295,37.4858200,126.8858490,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로동로 23,서울특별시 구로구 가리봉동 88-22,교통단속,1,200,,30,2006-01,02-860-2295,37.4837020,126.8863410,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 도림로 18,서울특별시 구로구 구로동 794-33,교통단속,3,200,,30,2006-01,02-860-2295,37.4860400,126.8875110,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 도림로 29,서울특별시 구로구 구로동 748-1,교통단속,2,41,,30,2006-01,02-860-2295,37.4871030,126.8878390,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 도림로 57,서울특별시 구로구 구로동 766-207,교통단속,3,200,,30,2006-01,02-860-2295,37.4888870,126.8901220,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 도림로20길 11,서울특별시 구로구 구로동 169-2,교통단속,3,200,,30,2006-01,02-860-2295,37.4897890,126.8921220,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 도림로 94,서울특별시 구로구 구로동 147-6,교통단속,1,130,,30,2006-01,02-860-2295,37.4907570,126.8936690,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로 198,서울특별시 구로구 구로동 604-1,교통단속,3,200,,30,2006-01,02-860-2295,37.5039520,126.8787700,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로 218,서울특별시 구로구 신도림동 402-3,교통단속,2,200,,30,2006-01,02-860-2295,37.5054670,126.8772520,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로 217,서울특별시 구로구 구로동 612-7,교통단속,2,200,,30,2006-01,02-860-2295,37.5052130,126.8768640,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로47길 18,서울특별시 구로구 고척동 52-200,교통단속,1,41,,30,2006-01,02-860-2295,37.5003660,126.8668690,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 중앙로6길 17,서울특별시 구로구 고척동 327,교통단속,1,200,,30,2006-01,02-860-2295,37.5002090,126.8664120,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 디지털로32길 55,서울특별시 구로구 구로동 817,교통단속,3,200,,30,2006-01,02-860-2295,37.4838220,126.8983120,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 디지털로27길 120,서울특별시 구로구 구로동 798-120,교통단속,1,41,,30,2006-01,02-860-2295,37.4849080,126.8876760,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 디지털로27길 82,서울특별시 구로구 구로동 265-1,교통단속,1,41,,30,2006-01,02-860-2295,37.4843060,126.8897510,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 디지털로32나길 38,서울특별시 구로구 구로동 1124-42,교통단속,1,41,,30,2006-01,02-860-2295,37.4845910,126.9013880,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로27길 62,서울특별시 구로구 구로동 487-45,교통단속,1,200,,30,2006-01,02-860-2295,37.4964710,126.8830340,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 신도림동 692-3,교통단속,3,200,,30,2011-01,02-860-2295,37.5098930,126.8901650,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로 80,서울특별시 구로구 구로동 442-180,교통단속,3,41,,30,2006-01,02-860-2295,37.4964070,126.8881140,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 디지털로33길 11,서울특별시 구로구 구로동 191-7,교통단속,3,200,,30,2006-01,02-860-2295,37.4857080,126.8960740,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 구로중앙로18길 71,서울특별시 구로구 구로동 97-6,교통단속,1,41,,30,2006-01,02-860-2295,37.4963580,126.8926000,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 신도림로19길 7,서울특별시 구로구 신도림동 309-6,교통단속,3,200,,30,2006-01,02-860-2295,37.5114530,126.8850610,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로67길 67-29,서울특별시 구로구 신도림동 330-51,교통단속,1,41,,30,2006-01,02-860-2295,37.5111670,126.8890400,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 오류로8길 39,서울특별시 구로구 오류동 136-34,교통단속,2,200,,30,2006-01,02-860-2295,37.4916410,126.8424750,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 오류로8길 72,서울특별시 구로구 오류동 147-2,교통단속,1,200,,30,2006-01,02-860-2295,37.4927910,126.8442070,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로20길 10,서울특별시 구로구 오류동 52-7,교통단속,3,200,,30,2006-01,02-860-2295,37.4952900,126.8438010,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로59길 8,서울특별시 구로구 신도림동 437-1,교통단속,1,41,,30,2009-01,02-860-2295,37.5058100,126.8833360,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 고척로45길 39,서울특별시 구로구 고척동 산9-14,교통단속,3,200,,30,2009-01,02-860-2295,37.5053130,126.8535960,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 새말로 17,서울특별시 구로구 구로동 569-9,교통단속,4,200,,30,2009-01,02-860-2295,37.5021160,126.8828070,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 경인로40길 41,서울특별시 구로구 개봉동 181-5,교통단속,1,41,,30,2009-01,02-860-2295,37.4953550,126.8588970,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 개봉로20길 14,서울특별시 구로구 개봉동 403-222,교통단속,3,200,,30,2009-01,02-860-2295,37.4926730,126.8563710,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 오류동 163-4,교통단속,1,200,,30,2009-01,02-860-2295,37.4909330,126.8406660,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 디지털로31길 53,서울특별시 구로구 구로동 197-13,교통단속,3,200,,30,2009-01,02-860-2295,37.4857170,126.8924660,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 신도림동 390-44,교통단속,1,200,,30,2010-01,02-860-2295,37.5078460,126.8804800,2019-10-29
"서울특별시 구로구청",,서울특별시 구로구 구로동 614-114,교통단속,3,200,,30,2010-01,02-860-2295,37.5037280,126.8750380,2019-10-29
"서울특별시 구로구청",서울특별시 구로구 가마산로27길 18,서울특별시 구로구 구로동 106-9,교통단속,1,130,,30,2010-01,02-860-2295,37.4977280,126.8916390,2019-10-29
