"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3230000","104","1978","01926","휴게음식점","19780209","왕천","    ","서울특별시 송파구 방이동  17번지 1호  ","71.66","  02 4031023  ","19970214","","19970214","방이2동","19990112","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","11.07","0.00","0.00","9.68","2.09","0.00","0.00","48.82","","","","","3230000-104-1978-01926","","","","","","내국인",""
"3230000","104","1978","01983","휴게음식점","19780511","영다방","    ","서울특별시 송파구 잠실동  209번지  (2층)","60.22","  02 4230314  ","19950424","","19780511","잠실본동","19950406","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","","0","2","","","","","","","7.00","0.00","0.00","0.00","0.00","11.00","3.45","49.77","","","","","3230000-104-1978-01983","","","","","","내국인",""
"3230000","104","1978","02180","휴게음식점","19780831","유림다방","    ","서울특별시 송파구 오금동  131번지 6호  ","84.52","  02 4006357  ","20020604","","20020604","오금동","20060622","자진폐업","식품위생법제22조제4항에의거","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","6.22","0.00","0.00","0.00","0.00","5.00","5.50","72.80","","","","","3230000-104-1978-02180","","","","","","내국인",""
"3230000","104","1978","02997","휴게음식점","19781219","뉴욕제과신천지저","    ","서울특별시 송파구 가락동  00번지  ","35.57","  02 4230774  ","19950824","","19781219","가락본동","19911018","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지상","0","2","","","","","","","2.02","0.00","0.00","7.32","0.00","16.00","2.90","23.33","","","","","3230000-104-1978-02997","","","","","","내국인",""
"3230000","104","1979","00865","휴게음식점","19790814","세신종합분식","    ","서울특별시 송파구 거여동  290번지 1호  상가-301","20.90","  02 4066066  ","20010625","","20010625","거여2동","20010625","자진폐업","자진폐업","일반조리판매","","","","","","","비대상","상수도전용","지상","0","0","","","","","","","8.74","0.00","0.00","0.00","0.00","6.00","0.00","12.16","","","","","3230000-104-1979-00865","","","","","","내국인",""
"3230000","104","1979","01818","휴게음식점","19790614","양지다방","    ","서울특별시 송파구 마천동  178번지 76호  ","47.41","  0204060130  ","19960618","","19790614","마천1동","19960531","행정처분","허가취소","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","10.29","0.00","0.00","3.00","3.15","0.00","5.88","25.09","","","","","3230000-104-1979-01818","","","","","","내국인",""
"3230000","104","1979","02054","휴게음식점","19791105","중앙다방","    ","서울특별시 송파구 잠실동  27번지 6호  중앙-   5","56.12","  02 4234166  ","19970311","","19970311","잠실3동","20000503","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지상","0","3","","","","","","","5.40","0.00","0.00","0.00","0.00","25.00","6.80","43.92","","","","","3230000-104-1979-02054","","","","","","내국인",""
"3230000","104","1979","02708","휴게음식점","19790814","맛나당","    ","서울특별시 송파구 잠실동  19번지 0호  종합상가","48.94","  02 4138208  ","19970214","","19990123","잠실2동","19990527","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지상","0","1","","","","","","","36.77","0.00","0.00","0.00","0.00","35.00","0.00","12.17","","","","","3230000-104-1979-02708","","","","","","내국인",""
"3230000","104","1979","02709","휴게음식점","19790829","풍년제과","    ","서울특별시 송파구 잠실동  27번지  51단지 잠실아케이드1105호","76.00","  0204165250  ","19970129","","19790829","잠실본동","19961231","행정처분","허가취소","과자점","","","","","","","비대상","상수도전용","지상","0","1","","","","","","","7.00","7.00","0.00","0.00","0.00","25.00","31.00","31.00","","","","","3230000-104-1979-02709","","","","","","내국인",""
"3230000","104","1980","01921","휴게음식점","19800503","그린하우스 커피 전문점","    ","서울특별시 송파구 마천동  135번지 6호  2층","74.72","  02 4062443  ","19961118","","19800503","마천1동","19961115","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","8.00","61.28","0.00","2.08","0.00","5.00","3.36","0.00","","","","","3230000-104-1980-01921","","","","","","내국인",""
"3230000","104","1980","01927","휴게음식점","19800519","신신다방","    ","서울특별시 송파구 마천동  191번지 9호  ","59.25","  02 4065956  ","19950714","","19800519","마천1동","19950626","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","","0","3","","","","","","","9.36","0.00","0.00","0.00","0.00","6.00","2.64","47.25","","","","","3230000-104-1980-01927","","","","","","내국인",""
"3230000","104","1980","02281","휴게음식점","19800229","샘","    ","서울특별시 송파구 풍납동  152번지 81호  ","51.60","  02 4763090  ","19990719","","19961106","풍납1동","20000406","자진폐업","민원65407-1037호에 의거 폐업","다방","","","","","","","비대상","상수도전용","지하","0","0","","","","","","","11.00","0.00","0.00","0.00","0.00","12.35","0.00","40.60","","","","","3230000-104-1980-02281","","","","","","내국인",""
"3230000","104","1980","02388","휴게음식점","19800609","쌍호수","    ","서울특별시 송파구 석촌동  1번지 3호  ","43.83","  02 4232198  ","19950517","","19950517","석촌동","19930902","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","3.36","0.00","0.00","5.40","0.00","5.50","5.67","29.40","","","","","3230000-104-1980-02388","","","","","","내국인",""
"3230000","104","1980","02711","휴게음식점","19800627","케익하우스엠마","    ","서울특별시 송파구 신천동  20번지 4호  ","31.50","  02 4181145  ","19970331","","19970331","잠실4동","19970326","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지상","3","1","","","","","","","0.00","0.00","0.00","17.50","0.00","11.00","0.00","14.00","","","","","3230000-104-1980-02711","","","","","","내국인",""
"3230000","104","1980","02712","휴게음식점","19800919","몽블랑","    ","서울특별시 송파구 잠실동  53번지 1호  ","57.36","  02 4129319  ","19970214","","19800919","잠실본동","20010320","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지상","0","2","","","","","","","0.00","0.00","0.00","31.92","0.00","11.00","0.00","25.44","","","","","3230000-104-1980-02712","","","","","","내국인",""
"3230000","104","1980","02959","휴게음식점","19801216","영재제과","    ","서울특별시 송파구 풍납동  148번지 1호  ","33.88","  02 4848652  ","19951005","","19951005","풍납1동","19930914","자진폐업","","과자점","","","","","","","비대상","상수도전용","","1","1","","","","","","","0.00","0.00","0.00","19.88","6.00","6.00","0.00","8.00","","","","","3230000-104-1980-02959","","","","","","내국인",""
"3230000","104","1980","02990","휴게음식점","19800904","훼밀리마트가락프라자","    ","서울특별시 송파구 가락동  189번지 21호  ","26.25","  02          ","19960125","","19960125","가락2동","20001222","자진폐업","","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.40","0.00","0.00","0.00","0.00","10.00","0.00","17.85","","","","","3230000-104-1980-02990","","","","","","내국인",""
"3230000","104","1981","01767","휴게음식점","19810313","토성","    ","서울특별시 송파구 풍납동  156번지 7호  ","82.88","  02 4832688  ","19980529","","19980529","풍납1동","19980513","행정처분","행정처분","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","14.12","0.00","0.00","0.00","3.50","0.00","7.00","58.26","","","","","3230000-104-1981-01767","","","","","","내국인",""
"3230000","104","1981","01802","휴게음식점","19811230","진커피숍","    ","서울특별시 송파구 잠실동  314번지 5호  ","71.33","  02 4149108  ","19970125","","19970125","잠실본동","20050908","행정처분","행정처분","다방","","","","","","","비대상","상수도전용","지하","0","2","","","","","","","7.03","0.00","0.00","0.00","0.00","7.00","5.40","58.90","","","","","3230000-104-1981-01802","","","","","","내국인",""
"3230000","104","1981","01977","휴게음식점","19811125","클이파","    ","서울특별시 송파구 잠실동  252번지 11호  ","127.98","  02 4127933  ","19971127","","19971127","잠실본동","19971125","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","2","","","","","","","13.28","0.00","0.00","0.00","0.00","25.00","9.90","104.80","","","","","3230000-104-1981-01977","","","","","","내국인",""
"3230000","104","1981","02151","휴게음식점","19810221","궁전다방","    ","서울특별시 송파구 풍납동  474번지 2호  ","113.85","  0204767800  ","19981219","","19981219","풍납1동","20000128","자진폐업","민원65407-338호에 의거 폐업","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","8.36","0.00","0.00","5.20","0.00","10.00","6.50","93.79","","","","","3230000-104-1981-02151","","","","","","내국인",""
"3230000","104","1981","02233","휴게음식점","19811125","약속다방","    ","서울특별시 송파구 석촌동  296번지 14호  ","80.04","  0204181766  ","19950617","","19950617","석촌동","20030821","자진폐업","식품위생법22조4항","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","4.48","0.00","0.00","0.00","0.00","6.42","4.50","71.06","","","","","3230000-104-1981-02233","","","","","","내국인",""
"3230000","104","1981","02627","휴게음식점","19810928","한승연베이커리","    ","서울특별시 송파구 잠실동  27번지 0호  ","33.36","  02 4149676  ","19980402","","19980402","잠실3동","19980401","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지하","0","2","","","","","","","0.00","0.00","0.00","17.16","0.00","35.00","0.00","16.20","","","","","3230000-104-1981-02627","","","","","","내국인",""
"3230000","104","1981","02713","휴게음식점","19810120","부산뉴욕","    ","서울특별시 송파구 신천동  17번지 2호  ","19.03","  02 4224545  ","19841120","","19970311","잠실4동","20031027","자진폐업","식품위생법22조4항","과자점","","","","","","","비대상","상수도전용","지상","0","1","","","","","","","0.00","0.00","0.00","12.38","0.00","35.00","0.00","6.65","","","","","3230000-104-1981-02713","","","","","","내국인",""
"3230000","104","1982","01786","휴게음식점","19821102","호수커피숍","    ","서울특별시 송파구 방이동  64번지 0호  ","100.90","  02 4186353  ","19980126","","19980126","방이2동","19980121","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","2","","","","","","","9.40","0.00","0.00","0.00","0.00","4.50","5.40","86.10","","","","","3230000-104-1982-01786","","","","","","내국인",""
"3230000","104","1982","01961","휴게음식점","19820706","약속","    ","서울특별시 송파구 오금동  119번지 26호  ","79.30","  02          ","20020718","","20020718","오금동","20020718","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","6.30","0.00","0.00","0.00","0.00","6.25","4.68","68.32","","","","","3230000-104-1982-01961","","","","","","내국인",""
"3230000","104","1982","01969","휴게음식점","19821230","황룡","    ","서울특별시 송파구 송파동  89번지 5호  ","141.00","  02 4221027  ","19980209","","19980209","송파1동","20000512","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","1","2","","","","","","","16.00","0.00","0.00","0.00","0.00","12.00","27.00","98.00","","","","","3230000-104-1982-01969","","","","","","내국인",""
"3230000","104","1982","01982","휴게음식점","19820116","올림픽다방","    ","서울특별시 송파구 잠실동  175번지 6호  ","100.35","  02 4138260  ","20050110","","19980827","잠실본동","20070228","자진폐업","식품위생법제22조에의거","다방","","","","","","20050420","비대상","상수도전용","지하","0","0","","","","","","","6.90","0.00","0.00","0.00","0.00","35.00","3.45","90.00","","","","","3230000-104-1982-01982","","","","","","내국인",""
"3230000","104","1982","02066","휴게음식점","19820304","로타리다방","    ","서울특별시 송파구 송파동  19번지 2호  ","31.37","  02 4229780  ","19970125","","19820304","송파1동","19940404","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","2","","","","","","","11.07","0.00","0.00","0.00","0.00","11.00","7.50","12.80","","","","","3230000-104-1982-02066","","","","","","내국인",""
"3230000","104","1982","02131","휴게음식점","19820806","슬로미엘커피숍","    ","서울특별시 송파구 잠실동  228번지 8호  ","142.50","  02 4142026  ","19950424","","19820806","잠실본동","19950412","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","","0","2","","","","","","","8.58","0.00","0.00","0.00","0.00","16.00","5.72","128.20","","","","","3230000-104-1982-02131","","","","","","내국인",""
"3230000","104","1982","02184","휴게음식점","19821214","학","    ","서울특별시 송파구 풍납동  196번지 7호  ","82.40","  0204082236  ","19981219","","19981219","풍납1동","19921019","행정처분","","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","6.20","0.00","0.00","2.88","0.00","19.25","4.00","69.32","","","","","3230000-104-1982-02184","","","","","","내국인",""
"3230000","104","1982","02244","휴게음식점","19820809","아망떼","    ","서울특별시 송파구 잠실동  184번지 4호  ","100.05","  02 4124349  ","19970213","","19970213","잠실본동","19990720","자진폐업","민원65407-2433호에 의거 페업","다방","","","","","","","비대상","상수도전용","지하","0","2","","","","","","","11.62","0.00","0.00","0.00","0.00","16.00","6.40","82.03","","","","","3230000-104-1982-02244","","","","","","내국인",""
"3230000","104","1982","02346","휴게음식점","19820710","제일","    ","서울특별시 송파구 석촌동  296번지 15호  ","97.10","  02 4225006  ","19950517","","19950517","석촌동","19900813","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","11.85","0.00","0.00","0.00","0.00","10.00","5.46","79.79","","","","","3230000-104-1982-02346","","","","","","내국인",""
"3230000","104","1982","02347","휴게음식점","19820911","진주다방","    ","서울특별시 송파구 석촌동  295번지 6호  ","97.73","  0204138684  ","19920901","","19920901","석촌동","19920401","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","9.84","0.00","0.00","0.00","0.00","9.25","3.25","84.64","","","","","3230000-104-1982-02347","","","","","","내국인",""
"3230000","104","1982","02350","휴게음식점","19821021","돌다방","    ","서울특별시 송파구 석촌동  295번지 8호  ","125.59","  0204134430  ","19981219","","19981219","석촌동","19950302","행정처분","","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","9.12","0.00","0.00","4.65","0.00","9.25","6.57","105.25","","","","","3230000-104-1982-02350","","","","","","내국인",""
"3230000","104","1982","02362","휴게음식점","19821118","올림픽","    ","서울특별시 송파구 잠실동  27번지 0호  ","164.72","  02 4139700  ","20020204","","20020204","잠실3동","20020204","자진폐업","민원65407-529호에 의거 폐업","다방","","","","","","","비대상","상수도전용","지하","0","0","","","","","","","17.55","0.00","0.00","7.85","0.00","6.00","0.00","139.32","","","","","3230000-104-1982-02362","","","","","","내국인",""
"3230000","104","1982","02623","휴게음식점","19821015","맘모스제과점","    ","서울특별시 송파구 마천동  308번지 38호  ","22.16","  02 4003751  ","19950904","","19821015","마천1동","19950826","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지상","1","1","","","","","","","7.85","0.00","0.00","0.00","0.00","7.00","0.00","14.31","","","","","3230000-104-1982-02623","","","","","","내국인",""
"3230000","104","1982","02715","휴게음식점","19820719","에이원베이커리","    ","서울특별시 송파구 가락동  산 486번지 1호  ","32.24","  02 4008010  ","19970404","","19970404","가락1동","20000125","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지상","1","1","","","","","","","7.80","0.00","0.00","0.00","0.00","10.00","6.56","17.88","","","","","3230000-104-1982-02715","","","","","","내국인",""
"3230000","104","1982","02716","휴게음식점","19820906","월세계","    ","서울특별시 송파구 석촌동  252번지 5호  ","27.80","  02 4134638  ","19960913","","19820906","석촌동","19960912","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지상","1","1","","","","","","","6.08","0.00","0.00","7.60","0.00","7.00","0.00","14.12","","","","","3230000-104-1982-02716","","","","","","내국인",""
"3230000","104","1982","02746","휴게음식점","19820331","로망스베이커리","    ","서울특별시 송파구 문정동  1번지 0호  (문정주공상가103)","80.75","  02 4150903  ","19970214","","19970214","문정1동","20001122","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지상","1","1","","","","","","","9.25","9.25","0.00","0.00","8.25","8.25","27.00","27.00","","","","","3230000-104-1982-02746","","","","","","내국인",""
"3230000","104","1983","01750","휴게음식점","19831230","백송커피숍","    ","서울특별시 송파구 잠실동  313번지 8호  ","113.40","  02 4236929  ","20060427","","20020327","잠실본동","20110504","자진폐업","자진폐업","다방","","","","","","20060524","비대상","상수도전용","지하","0","3","","","","","","","12.00","0.00","0.00","0.00","0.00","5.20","9.00","92.40","","","","","3230000-104-1983-01750","","","","","","내국인",""
"3230000","104","1983","01774","휴게음식점","19831007","약속다방","    ","서울특별시 송파구 풍납동  402번지 4호  ","112.04","  02 4001006  ","19970806","","19970806","풍납2동","19970805","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","8.75","0.00","0.00","0.00","0.00","12.00","6.15","97.14","","","","","3230000-104-1983-01774","","","","","","내국인",""
"3230000","104","1983","01796","휴게음식점","19830514","일번지다방","    ","서울특별시 송파구 삼전동  42번지 62호  ","114.84","  02 4145942  ","19970701","","19970701","삼전동","19970628","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","8.20","0.00","0.00","0.00","0.00","6.65","3.68","102.96","","","","","3230000-104-1983-01796","","","","","","내국인",""
"3230000","104","1983","01808","휴게음식점","19831012","교통회관커피숍","    ","서울특별시 송파구 신천동  11번지 7호  교통회관-   1","287.76","  02 4159110  ","19970822","","19970822","잠실6동","19970821","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","14.70","0.00","0.00","7.02","0.00","35.00","11.70","254.34","","","","","3230000-104-1983-01808","","","","","","내국인",""
"3230000","104","1983","01827","휴게음식점","19830127","청마","    ","서울특별시 송파구 마천동  114번지 15호  ","95.59","  02 4009549  ","20020719","","20020719","마천2동","20020719","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","5.76","0.00","0.00","2.86","0.00","6.00","5.76","81.21","","","","","3230000-104-1983-01827","","","","","","내국인",""
"3230000","104","1983","01843","휴게음식점","19830809","대지다방","    ","서울특별시 송파구 석촌동  272번지 6호  7","91.45","  02 4189860  ","20020730","","20020730","석촌동","20070903","자진폐업","식품위생법제22조에의거","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","11.20","0.00","0.00","0.00","0.00","11.40","5.60","74.65","","","","","3230000-104-1983-01843","","","","","","내국인",""
"3230000","104","1983","01884","휴게음식점","19830714","그린","    ","서울특별시 송파구 석촌동  173번지 7호  ","90.82","  0204157200  ","20010519","","20010519","석촌동","20010519","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","6.80","0.00","0.00","0.00","0.00","7.00","3.15","80.87","","","","","3230000-104-1983-01884","","","","","","내국인",""
"3230000","104","1983","01901","휴게음식점","19831206","물망초다방","    ","서울특별시 송파구 삼전동  22번지 9호  ","145.60","  02 4185123  ","19970214","","19970214","삼전동","20030707","자진폐업","식품위생법22조4항","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","16.00","0.00","0.00","0.00","0.00","12.45","8.61","120.99","","","","","3230000-104-1983-01901","","","","","","내국인",""
"3230000","104","1983","01908","휴게음식점","19830913","영동","    ","서울특별시 송파구 송파동  47번지 34호  ","100.72","  02 4134290  ","19950904","","19830913","송파1동","19950810","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","3","","","","","","","8.67","0.00","0.00","0.00","0.00","17.00","4.80","87.25","","","","","3230000-104-1983-01908","","","","","","내국인",""
"3230000","104","1983","01956","휴게음식점","19830502","호수다방","    ","서울특별시 송파구 삼전동  132번지 2호  ","61.20","","19990707","","19981119","삼전동","20111116","행정처분","행정처분","다방","","","","","","","비대상","상수도전용","지하","0","0","","","","","","","9.02","0.00","0.00","0.00","0.00","7.05","6.82","45.36","","","","","3230000-104-1983-01956","","","","","","내국인",""
"3230000","104","1983","01960","휴게음식점","19831103","부영","    ","서울특별시 송파구 마천동  128번지 61호  ","81.42","  0204000557  ","19951109","","19831103","마천1동","19951024","행정처분","허가취소","다방","","","","","","","비대상","상수도전용","지상","0","3","","","","","","","5.92","0.00","0.00","3.50","0.00","21.00","3.52","68.48","","","","","3230000-104-1983-01960","","","","","","내국인",""
"3230000","104","1983","02008","휴게음식점","19830428","뉴욕다방","    ","서울특별시 송파구 석촌동  255번지 0호  ","124.83","  02 4153331  ","19980312","","19980312","석촌동","19980310","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","4","","","","","","","10.80","0.00","0.00","0.00","0.00","10.00","6.00","108.03","","","","","3230000-104-1983-02008","","","","","","내국인",""
"3230000","104","1983","02044","휴게음식점","19830712","본전다방","    ","서울특별시 송파구 잠실동  206번지 4호  ","66.98","  02 4153119  ","19960508","","19830712","잠실본동","19960417","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","지하","0","2","","","","","","","7.31","0.00","0.00","0.00","0.00","16.00","6.80","52.87","","","","","3230000-104-1983-02044","","","","","","내국인",""
"3230000","104","1983","02045","휴게음식점","19831202","리자다방","    ","서울특별시 송파구 잠실동  234번지 14호  ","118.70","  02 4147154  ","19970213","","19970213","잠실본동","20050908","행정처분","행정처분","다방","","","","","","","비대상","상수도전용","지하","0","2","","","","","","","9.40","0.00","0.00","0.00","0.00","11.00","9.00","100.30","","","","","3230000-104-1983-02045","","","","","","내국인",""
"3230000","104","1983","02112","휴게음식점","19831219","타임","    ","서울특별시 송파구 풍납동  473번지 5호  ","135.74","  02 4163097  ","19951005","","19951005","풍납1동","19910625","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","4","","","","","","","7.56","0.00","0.00","0.00","0.00","4.50","6.51","121.67","","","","","3230000-104-1983-02112","","","","","","내국인",""
"3230000","104","1983","02129","휴게음식점","19830804","뉴스타","    ","서울특별시 송파구 잠실동  335번지 1호  ","95.99","  02 4153566  ","19970925","","19970925","잠실본동","19970924","자진폐업","민원65407-1674호에 의거 폐업","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","7.74","0.00","0.00","0.00","0.00","16.00","7.92","80.33","","","","","3230000-104-1983-02129","","","","","","내국인",""
"3230000","104","1983","02136","휴게음식점","19830322","타임커피숍","    ","서울특별시 송파구 신천동  11번지  장미 C상가 지하 7호","52.48","  02 4188412  ","19950619","","19830322","잠실4동","19950609","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","지하","0","2","","","","","","","7.31","0.00","0.00","0.00","0.00","35.00","3.06","42.11","","","","","3230000-104-1983-02136","","","","","","내국인",""
"3230000","104","1983","02157","휴게음식점","19830106","파스텔","    ","서울특별시 송파구 삼전동  101번지 15호  ","96.67","  02 4183929  ","19971030","","19971030","삼전동","19971029","자진폐업","민원65407-1872호에 의거 폐업","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","7.50","0.00","0.00","0.00","0.00","7.00","8.12","81.05","","","","","3230000-104-1983-02157","","","","","","내국인",""
