"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"-",1,,서울특별시 용산구 남영동 19-28,37.550489,126.974520,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 19-45,37.550617,126.974560,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-26,37.551131,126.974500,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-14,37.551145,126.974252,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-140,37.551334,126.974212,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-131,37.551332,126.974493,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-126,37.551466,126.974548,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-128,37.551470,126.974356,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 19-128,37.551470,126.974209,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-77,37.551607,126.974220,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-122,37.551587,126.974525,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 19-87,37.551743,126.974640,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-47,37.551749,126.974392,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-72,37.551848,126.974053,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-66,37.551904,126.974310,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 35-143,37.552035,126.974262,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 19-40,37.550665,126.975152,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-13,37.552473,126.974843,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 9-2,37.552941,126.974941,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 38-3,37.550280,126.973101,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 30-22,37.549993,126.972935,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 30-23,37.549976,126.973119,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"교회",1,,서울특별시 용산구 남영동 24-1,37.544321,126.973655,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 24-11,37.550163,126.973713,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 24-11,37.550036,126.973899,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 24-3,37.550026,126.973739,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"동자노인정",1,,서울특별시 용산구 남영동 24-49,37.550112,126.974069,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-19,37.550208,126.973937,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-21,37.550182,126.973821,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-20,37.550120,126.973768,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 24-37,37.550296,126.973953,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 23-30,37.550304,126.974111,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 23-16,37.550247,126.974128,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 23-35,37.550393,126.974421,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 23-29,37.550364,126.974404,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 23-27,37.550225,126.974456,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 23-1,37.550297,126.974719,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 23-14,37.550095,126.974536,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 23-15,37.549956,126.974368,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-55,37.549888,126.974246,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-7,37.549812,126.974311,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-22,37.549576,126.974190,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-63,37.549572,126.974368,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-60,37.549551,126.974481,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 21-18,37.549664,126.974614,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 21-6,37.549718,126.974828,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 21-6,37.549864,126.974881,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 21-21,37.549988,126.974709,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 21-8,37.550219,126.974901,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-2,37.550345,126.975016,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-35,37.549265,126.974231,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-72,37.548936,126.974153,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-37,37.549069,126.974010,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-42,37.549109,126.973829,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-53,37.549420,126.974186,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-70,37.549423,126.973910,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-28,37.549497,126.973757,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-32,37.549573,126.973381,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-20,37.549823,126.973579,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-19,37.549755,126.973906,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 24-2,37.549855,126.973964,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 30-14,37.549677,126.973170,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 24-32,37.550339,126.975061,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"치안센터",1,,서울특별시 용산구 남영동 38-8,37.550142,126.972952,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 22-9,37.549403,126.974318,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"앞",1,,서울특별시 용산구 남영동 24-18,37.550007,126.973693,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 2-5,37.549850,126.972533,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 1-6,37.549818,126.972816,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 6-9,37.549399,126.973287,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 6-11,37.549240,126.973250,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 6-12,37.549197,126.973421,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 6-15,37.548897,126.973839,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 6-21,37.548860,126.973547,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-25,37.548936,126.973088,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-66,37.549051,126.973117,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-23,37.549064,126.972965,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 3-3,37.549285,126.972166,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-17,37.549224,126.972333,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-61,37.549208,126.972667,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"앞",1,,서울특별시 용산구 남영동 5-12,37.549094,126.972602,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-29,37.548924,126.972588,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-33,37.548779,126.972638,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-31,37.548779,126.972919,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-35,37.548640,126.972580,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 5-35,37.548636,126.972744,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 6-33,37.548665,126.973057,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 6-34,37.548559,126.973020,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-9,37.548400,126.973016,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-47,37.548374,126.972755,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-4,37.548393,126.973177,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-5,37.548397,126.973293,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 6-42,37.548616,126.973415,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-5,37.548261,126.973282,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-187,37.548231,126.973435,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-45,37.548199,126.972976,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-190,37.548234,126.972670,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 8-59,37.548237,126.972452,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 14-68,37.548176,126.972145,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 8-25,37.548067,126.972150,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 8-71,37.547971,126.972187,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 8-51,37.547951,126.972312,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-53,37.547886,126.972476,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-54,37.547676,126.972501,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"맞은편",1,,서울특별시 용산구 남영동 8-20,37.547658,126.972218,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 8-30,37.547613,126.972162,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-54,37.547649,126.972637,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-54,37.547638,126.972745,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-54,37.547739,126.972728,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-43,37.547911,126.972722,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-44,37.548082,126.972705,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-38,37.547550,126.973011,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"용산교회",1,,서울특별시 용산구 남영동 7-109,37.547689,126.973101,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-12,37.547624,126.973218,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-90,37.547775,126.973044,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-7,37.547990,126.973016,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-105,37.547530,126.973375,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-118,37.547397,126.973537,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-15,37.547372,126.973789,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-103,37.547433,126.973933,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-132,37.547334,126.973972,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-181,37.547285,126.974199,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-19,37.547405,126.974302,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-127,37.547483,126.974120,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-143,37.547142,126.974308,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-25,37.547010,126.974306,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-28,37.547098,126.974017,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-32,37.547118,126.973475,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"옆",1,,서울특별시 용산구 남영동 7-37,37.547307,126.973158,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-36,37.547401,126.973276,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-133,37.546848,126.974674,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-37,37.547388,126.973045,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 6-44,37.548808,126.973874,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 8-10,37.547498,126.972515,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 8-15,37.547370,126.972508,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-59,37.547312,126.972640,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-62,37.547303,126.972806,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-56,37.547406,126.972897,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-64,37.547055,126.972762,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 7-65,37.547010,126.972898,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 11-10,37.546847,126.972875,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 11-32,37.546856,126.972728,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 11-32,37.546874,126.972366,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 11-29,37.546542,126.972268,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 14-55,37.546528,126.972487,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 14-16,37.546374,126.972474,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
"-",1,,서울특별시 용산구 남영동 11-27,37.546597,126.972640,2012,,02-2199-7880,서울특별시 용산구청,2020-04-10
