"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"공덕1동",1,서울특별시 마포구 만리재로16안길 20,서울특별시 마포구 공덕1동 9-83,,,2010,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창원로95길 19,서울특별시 마포구 공덕1동 11-153,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창원로95길 16,서울특별시 마포구 공덕1동 10-21,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창원로95길 25,서울특별시 마포구 공덕1동 11-154,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 27,서울특별시 마포구 공덕1동 468,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 27,서울특별시 마포구 공덕1동 8-44,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창원로95길 27,서울특별시 마포구 공덕1동 11-192,,,2008,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창원로95길 14,서울특별시 마포구 공덕1동 10-8,,,2008,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창원로95길 10,서울특별시 마포구 공덕1동 10-12,,,2009,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로 16길 20-6,서울특별시 마포구 공덕1동 4-51,,,2017,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로 11길 20-8,서울특별시 마포구 공덕1동 4-57,,,2017,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12길 5,서울특별시 마포구 공덕1동 28-18,,,2005,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 18,서울특별시 마포구 공덕1동 4-9,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 18-5,서울특별시 마포구 공덕1동 4-132,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12길5-6,서울특별시 마포구 공덕1동 8-29,,,2011,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길20,서울특별시 마포구 공덕1동 4-20,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 17,서울특별시 마포구 공덕1동 4-135,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 6-20,서울특별시 마포구 공덕1동 3-28,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길2-10,서울특별시 마포구 공덕1동 3-29,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 2-6,서울특별시 마포구 공덕1동 3-57,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 2,서울특별시 마포구 공덕1동 3-24,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길6-8,서울특별시 마포구 공덕1동 3-45,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 6-13,서울특별시 마포구 공덕1동 4-113,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 10-5,서울특별시 마포구 공덕1동 4-87,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길20-8,서울특별시 마포구 공덕1동 4-57,,,2011,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길20-8,서울특별시 마포구 공덕1동 4-57,,,2011,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 16-3,서울특별시 마포구 공덕1동 4-56,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 12,서울특별시 마포구 공덕1동 4-88,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 11,서울특별시 마포구 공덕1동 5-31,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로18길 11-8,서울특별시 마포구 공덕1동 5-25,,,2011,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로18길 7,서울특별시 마포구 공덕1동 5-4,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로18길 7-5,서울특별시 마포구 공덕1동 5-1,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로20길 8,서울특별시 마포구 공덕1동 6-11,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로20길 16,서울특별시 마포구 공덕1동 6-14,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로20길 20,서울특별시 마포구 공덕1동 6-22,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로30길25,서울특별시 마포구 공덕1동 6-43,,,2015,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로18길 21,서울특별시 마포구 공덕1동 5-44,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로18길 21,서울특별시 마포구 공덕1동 5-44,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 17-1,서울특별시 마포구 공덕1동 5-35,,,2014,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로20길6,서울특별시 마포구 공덕1동 1-61,,,,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로18길 5,"서울특별시 마포구 공덕1동 1-45, 2",,,2005,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만래재로18길1-3,서울특별시 마포구 공덕1동 1-49,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로18길 1-47,서울특별시 마포구 공덕1동 1-58,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 22,서울특별시 마포구 공덕1동 8-46,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12가길 9,서울특별시 마포구 공덕1동 8-8,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12가길 7-1,서울특별시 마포구 공덕1동 8-19,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12가길7-10,서울특별시 마포구 공덕1동 8-1,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12가길3,서울특별시 마포구 공덕1동 28-17,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12가길 3-11,서울특별시 마포구 공덕1동 8-33,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 21-7,서울특별시 마포구 공덕1동 4-141,,,2002,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 21-7,서울특별시 마포구 공덕1동 4-141,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길20-8,서울특별시 마포구 공덕1동 4-57,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길10-6,서울특별시 마포구 공덕1동 4-107,,,2005,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재옛길 40,서울특별시 마포구 공덕1동 4-13,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12길 9-1,서울특별시 마포구 공덕1동 28-16,,,2006,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로18길 17 뒤,서울특별시 마포구 공덕1동 5-41,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 마포대로11길 44-7,서울특별시 마포구 공덕1동 175-182,,,2014,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 마포대로11길 50,서울특별시 마포구 공덕1동 464,,,,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 27,서울특별시 마포구 공덕1동 8-44,,,2014,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 27,서울특별시 마포구 공덕1동 두영@동축,,,2014,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 27,서울특별시 마포구 공덕1동 두영@동축,,,2014,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길 27,서울특별시 마포구 공덕1동 두영@동축,,,2014,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 마포대로11길17,서울특별시 마포구 공덕1동 232-9,,,2005,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로14길15,서울특별시 마포구 공덕1동 4-124,,,2016,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로16길 10-3,서울특별시 마포구 공덕1동 4-92,,,2018,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로 14길2,서울특별시 마포구 공덕1동 4-15,,,2017,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로 14길2,서울특별시 마포구 공덕1동 4-15,,,2017,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로 14길2,서울특별시 마포구 공덕1동 4-15,,,2017,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10안길 24,서울특별시 마포구 공덕1동 12-59,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10안길 14,서울특별시 마포구 공덕1동 12-44,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10안길 7,서울특별시 마포구 공덕1동 12-29,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10길27,서울특별시 마포구 공덕1동 106-15,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길14,서울특별시 마포구 공덕1동 11-217,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길 16-4,서울특별시 마포구 공덕1동 11-218,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길 38,서울특별시 마포구 공덕1동 11-208,,,2004,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길 30,서울특별시 마포구 공덕1동 11-205,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길 30,서울특별시 마포구 공덕1동 11-205,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길 27,서울특별시 마포구 공덕1동 11-161,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창원로95길46,서울특별시 마포구 공덕1동 106-4,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길 18,서울특별시 마포구 공덕1동 11-181,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길 17,서울특별시 마포구 공덕1동 106-266,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길 16-5,서울특별시 마포구 공덕1동 11-216,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길 4,서울특별시 마포구 공덕1동 106-24,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길 10,서울특별시 마포구 공덕1동 106-21,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길10,서울특별시 마포구 공덕1동 106-21,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창원로95길 42,서울특별시 마포구 공덕1동 106-1,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5길 20-2,서울특별시 마포구 공덕1동 11-182,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길18-5,서울특별시 마포구 공덕1동 12-107,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길 18-2,서울특별시 마포구 공덕1동 12-110,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길 17,서울특별시 마포구 공덕1동 12-52,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길 15,서울특별시 마포구 공덕1동 12-55,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10안길 19,서울특별시 마포구 공덕1동 11-68,,,2003,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로124길 6,서울특별시 마포구 공덕1동 11-69,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12나길 4,서울특별시 마포구 공덕1동 11-123,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10안길 9,서울특별시 마포구 공덕1동 12-15,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12길 12,서울특별시 마포구 공덕1동 27-17,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10길 1-8,서울특별시 마포구 공덕1동 12-24,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10안길9,서울특별시 마포구 공덕1동 12-15,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12나길 10,서울특별시 마포구 공덕1동 11-34,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10안길 21-5,서울특별시 마포구 공덕1동 11-35,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12가길8-2,서울특별시 마포구 공덕1동 28-17,,,2011,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12나길 3-5,서울특별시 마포구 공덕1동 11-145,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12길8,서울특별시 마포구 공덕1동 28-35,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로 112-12,서울특별시 마포구 공덕1동 27-10,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로 112-4,서울특별시 마포구 공덕1동 27-6,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로 106-1,서울특별시 마포구 공덕1동 80-11,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10길 13,서울특별시 마포구 공덕1동 12-92,,,2009,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12길 36,서울특별시 마포구 공덕1동 12-114,,,2014,건축물,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10안길 21-4,서울특별시 마포구 공덕1동 11-101,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로10안길 20,서울특별시 마포구 공덕1동 12-57,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길 16,서울특별시 마포구 공덕1동 12-83,,,2008,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 만리재로12길 29,서울특별시 마포구 공덕1동 12-51,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길3-3,서울특별시 마포구 공덕1동 106-29,,,2009,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
"공덕1동",1,서울특별시 마포구 효창목5안길16,서울특별시 마포구 공덕1동 12-83,,,2009,전용주,02-3153-9774,서울특별시 마포구청,2018-12-18
